"site","year","n_year","flow_metric","current_value","reference_value","deltaH","water_year_type","site.year"
"SMC01960",1996,NA,"DS_Mag_50",0.1776041665,0.102291667,0.08,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"DS_Mag_90",1.1198333335,0.7550333336,0.36,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"DS_Tim",260,272,-12,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"SP_Dur",31,101,-70,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"SP_Mag",9.229083333,39.27933333,-30.05,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"SP_ROC",0.0323452737279134,0.0323412738847725,0,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"SP_Tim",229,171,58,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"Wet_BFL_Dur",118,42,76,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"Wet_BFL_Mag_10",0.003,0.002,0,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"Wet_BFL_Mag_50",15.056083335,35.726020835,-20.67,"Moderate","SMC01960_1996"
"SMC01960",1996,NA,"Wet_Tim",111,129,-18,"Moderate","SMC01960_1996"
"SMC01960",1998,NA,"DS_Tim",265,261,4,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Dur_2",25,82,-57,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Dur_5",1,8,-7,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Fre_2",8,2,6,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Fre_5",1,1,0,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Tim_2",139,95.5,43.5,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Peak_Tim_5",66,145,-79,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"SP_Dur",45,109,-64,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"SP_Mag",116.1392083,270.1618333,-154.02,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"SP_ROC",0.0323422554957093,0.0323420645063647,0,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"SP_Tim",220,152,68,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Wet_BFL_Dur",171,98,73,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Wet_BFL_Mag_10",22.80429167,0.005,22.8,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Wet_BFL_Mag_50",68.71454167,57.9274375,10.79,"Wet","SMC01960_1998"
"SMC01960",1998,NA,"Wet_Tim",49,54,-5,"Wet","SMC01960_1998"
"SMC01960",2010,NA,"DS_Dur_WS",189,189,0,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"DS_Mag_50",0.275666667,0.09854167,0.18,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"DS_Mag_90",2.2020833334,1.1679916,1.03,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"DS_Tim",236,244,-8,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Peak_Dur_2",1,12,-11,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Peak_Fre_2",1,1,0,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Peak_Tim_2",149,113,36,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"SP_Dur",39,88,-49,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"SP_Mag",59.873375,44.60838,15.26,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"SP_ROC",0.0323472932645818,0.0323425920638197,0,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"SP_Tim",197,156,41,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Wet_BFL_Dur",103,59,44,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Wet_BFL_Mag_10",0,0,0,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Wet_BFL_Mag_50",32.41366667,44.60838,-12.19,"Moderate","SMC01960_2010"
"SMC01960",2010,NA,"Wet_Tim",94,97,-3,"Moderate","SMC01960_2010"
"SMC01960",NA,23,"Peak_10",426.73592498,281.44406666,145.29,NA,"SMC01960_NA"
"SMC01960",NA,23,"Peak_2",185.2945833,69.31488,115.98,NA,"SMC01960_NA"
"SMC01960",NA,23,"Peak_5",386.08758332,233.15756002,152.93,NA,"SMC01960_NA"
"SMC01987",1995,NA,"DS_Dur_WS",117,224,-107,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"DS_Mag_50",0.08525,0.039083333,0.05,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"DS_Mag_90",0.3846333332,0.7105375001,-0.33,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"DS_Tim",300,277,23,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Dur_10",3,9,-6,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Dur_2",9,270,-261,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Dur_5",4,98,-94,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Fre_10",3,2,1,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Fre_2",8,1,7,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Fre_5",4,2,2,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Tim_10",155,139,16,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Tim_2",135,95,40,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Peak_Tim_5",131,97,34,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"SP_Dur",97,109,-12,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"SP_Mag",65.42858333,57.61675,7.81,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"SP_ROC",0.0323493705041908,0.0323412508198646,0,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"SP_Tim",203,168,35,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Wet_BFL_Dur",124,84,40,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Wet_BFL_Mag_10",0,0,0,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Wet_BFL_Mag_50",27.127041665,36.0115625,-8.88,"Wet","SMC01987_1995"
"SMC01987",1995,NA,"Wet_Tim",79,84,-5,"Wet","SMC01987_1995"
"SMC01987",1996,NA,"DS_Dur_WS",68,125,-57,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"DS_Mag_50",0.006,0.008541667,0,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"DS_Mag_90",0.01415,0.043483333,-0.03,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"DS_Tim",315,281,34,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Peak_Dur_2",1,169,-168,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Peak_Fre_2",1,2,-1,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Peak_Tim_2",142,78,64,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"SP_Dur",111,110,1,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"SP_Mag",11.76275,2.773708333,8.99,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"SP_ROC",0.0324124467064015,0.0323324498086547,0,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"SP_Tim",204,171,33,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Wet_BFL_Dur",153,36,117,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Wet_BFL_Mag_10",0.0035916664,0.001,0,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Wet_BFL_Mag_50",0.848791667,0.001,0.85,"Moderate","SMC01987_1996"
"SMC01987",1996,NA,"Wet_Tim",51,135,-84,"Moderate","SMC01987_1996"
"SMC01987",1997,NA,"DS_Dur_WS",195,253,-58,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"DS_Mag_50",0.054791667,0.075625,-0.02,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"DS_Mag_90",0.7260666668,2.6090916664,-1.88,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"DS_Tim",220,231,-11,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Peak_Dur_2",4,277,-273,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Peak_Fre_2",3,1,2,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Peak_Tim_2",103,51,52,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"SP_Dur",99,107,-8,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"SP_Mag",123.3625833,33.11208333,90.25,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"SP_ROC",0.0323449464949329,0.0323422186254323,0,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"SP_Tim",121,124,-3,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Wet_BFL_Dur",104,84,20,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Wet_BFL_Mag_10",0.001,0.001,0,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Wet_BFL_Mag_50",7.4447708335,10.572416665,-3.13,"Wet","SMC01987_1997"
"SMC01987",1997,NA,"Wet_Tim",17,40,-23,"Wet","SMC01987_1997"
"SMC01987",1998,NA,"DS_Tim",240,264,-24,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"FA_Dur",6,5,1,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"FA_Mag",8.29410782214111,5.87945411697976,2.41,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"FA_Tim",40,68,-28,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Dur_2",6,299,-293,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Dur_5",1,34,-33,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Fre_2",4,1,3,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Fre_5",1,1,0,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Tim_2",155.5,66,89.5,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Peak_Tim_5",66,137,-71,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"SP_Dur",13,111,-98,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"SP_Mag",46.75470833,43.72845833,3.03,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"SP_ROC",0.0323552611063135,0.032342614426307,0,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"SP_Tim",227,153,74,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Wet_BFL_Dur",178,35,143,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Wet_BFL_Mag_10",1.9913333331,0.929333333,1.06,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Wet_BFL_Mag_50",7.8387291665,18.96379167,-11.13,"Wet","SMC01987_1998"
"SMC01987",1998,NA,"Wet_Tim",49,118,-69,"Wet","SMC01987_1998"
"SMC01987",2006,NA,"DS_Tim",267,303,-36,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Peak_Dur_2",1,173,-172,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Peak_Fre_2",1,1,0,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Peak_Tim_2",185,185,0,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"SP_Dur",30,112,-82,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"SP_Mag",33.980875,9.664083,24.32,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"SP_ROC",0.0323484106048725,0.0323440619592959,0,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"SP_Tim",237,191,46,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Wet_BFL_Dur",109,22,87,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Wet_BFL_Mag_10",0,0,0,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Wet_BFL_Mag_50",2.290583333,0,2.29,"Moderate","SMC01987_2006"
"SMC01987",2006,NA,"Wet_Tim",128,169,-41,"Moderate","SMC01987_2006"
"SMC01987",NA,23,"Peak_10",240.6883417,49.66618333,191.02,NA,"SMC01987_NA"
"SMC01987",NA,23,"Peak_2",94.785625,0.036083333,94.75,NA,"SMC01987_NA"
"SMC01987",NA,23,"Peak_5",200.4551833,21.573235332,178.88,NA,"SMC01987_NA"
"SMC01990",2005,NA,"DS_Tim",206,209,-3,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"FA_Dur",2,2,0,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"FA_Mag",76.4719095458573,51.1251205361983,25.35,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"FA_Tim",19,27,-8,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Dur_10",7,25,-18,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Dur_2",29,339,-310,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Dur_5",12,38,-26,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Fre_10",4,5,-1,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Fre_2",10,1,9,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Fre_5",8,5,3,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Tim_10",166,143,23,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Tim_2",118.5,26,92.5,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Peak_Tim_5",149,143,6,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"SP_Dur",10,15,-5,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"SP_Mag",297.331,248.4137,48.92,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"SP_ROC",0.148629992021344,0.122726856229847,0.03,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"SP_Tim",196,194,2,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Wet_BFL_Dur",119,64,55,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Wet_BFL_Mag_10",1.2054833334,1.6257625,-0.42,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Wet_BFL_Mag_50",2.022791667,2.5470415,-0.52,"Wet","SMC01990_2005"
"SMC01990",2005,NA,"Wet_Tim",77,130,-53,"Wet","SMC01990_2005"
"SMC01990",2007,NA,"Peak_Dur_2",2,365,-363,"Dry","SMC01990_2007"
"SMC01990",2007,NA,"Peak_Fre_2",2,1,1,"Dry","SMC01990_2007"
"SMC01990",2007,NA,"Peak_Tim_2",77,0,77,"Dry","SMC01990_2007"
"SMC01990",NA,23,"Peak_10",149.10115,28.406712,120.69,NA,"SMC01990_NA"
"SMC01990",NA,23,"Peak_2",30.20720833,0.098,30.11,NA,"SMC01990_NA"
"SMC01990",NA,23,"Peak_5",101.63572498,8.41168320000001,93.22,NA,"SMC01990_NA"
"SMC02028",2003,NA,"DS_Dur_WS",205,231,-26,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"DS_Mag_50",0.344083333,0.05004167,0.29,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"DS_Mag_90",2.245791667,0.9965833,1.25,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"DS_Tim",273,269,4,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Peak_Dur_2",3,1,2,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Peak_Fre_2",3,1,2,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Peak_Tim_2",80,136,-56,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"SP_Dur",55,96,-41,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"SP_Mag",98.14754167,56.85079,41.3,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"SP_ROC",0.0323689909152592,0.0323414614160593,0,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"SP_Tim",218,173,45,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Wet_BFL_Dur",158,108,50,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Wet_BFL_Mag_10",11.8575625,10.816869,1.04,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Wet_BFL_Mag_50",35.665916665,46.828585,-11.16,"Moderate","SMC02028_2003"
"SMC02028",2003,NA,"Wet_Tim",60,65,-5,"Moderate","SMC02028_2003"
"SMC02028",2004,NA,"DS_Dur_WS",179,177,2,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"DS_Mag_50",0.977041667,0.9394167,0.04,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"DS_Mag_90",48.843458334,51.713526,-2.87,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"DS_Tim",264,267,-3,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Peak_Dur_2",2,3,-1,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Peak_Fre_2",2,2,0,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Peak_Tim_2",150.5,150.5,0,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"SP_Dur",77,108,-31,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"SP_Mag",69.99625,96.84679,-26.85,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"SP_ROC",0.0487011471903202,0.0323422505628294,0.02,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"SP_Tim",187,159,28,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Wet_BFL_Dur",75,25,50,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Wet_BFL_Mag_10",0.002916667,0.001,0,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Wet_BFL_Mag_50",38.826125,0.001,38.83,"Dry","SMC02028_2004"
"SMC02028",2004,NA,"Wet_Tim",112,134,-22,"Dry","SMC02028_2004"
"SMC02028",2005,NA,"DS_Dur_WS",190,192,-2,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"DS_Mag_50",0.8316666665,0.45014585,0.38,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"DS_Mag_90",6.5334833336,5.5485042,0.98,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"DS_Tim",253,256,-3,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"FA_Dur",5,2,3,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"FA_Mag",348.223667158322,69.4920131304398,278.73,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"FA_Tim",19,20,-1,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Dur_10",3,12,-9,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Dur_2",82,99,-17,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Dur_5",13,68,-55,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Fre_10",2,2,0,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Fre_2",6,1,5,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Fre_5",3,3,0,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Tim_10",121.5,122,-0.5,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Tim_2",115,89,26,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Peak_Tim_5",100,134,-34,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"SP_Dur",104,106,-2,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"SP_Mag",430.436875,382.7798,47.66,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"SP_ROC",0.0323443182136155,0.0323420995299207,0,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"SP_Tim",149,150,-1,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Wet_BFL_Dur",72,72,0,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Wet_BFL_Mag_10",12.103804167,12.454411,-0.35,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Wet_BFL_Mag_50",226.8105833,210.10285,16.71,"Wet","SMC02028_2005"
"SMC02028",2005,NA,"Wet_Tim",77,78,-1,"Wet","SMC02028_2005"
"SMC02028",NA,23,"Peak_10",547.44872502,372.50104664,174.95,NA,"SMC02028_NA"
"SMC02028",NA,23,"Peak_2",156.9967917,97.37171,59.63,NA,"SMC02028_NA"
"SMC02028",NA,23,"Peak_5",356.42337498,176.6603,179.76,NA,"SMC02028_NA"
"SMC02075",1998,NA,"DS_Tim",206,206,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Dur_10",1,1,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Dur_2",236,236,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Dur_5",124,124,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Fre_10",1,1,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Fre_2",1,1,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Fre_5",1,1,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Tim_10",146,146,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Tim_2",129,129,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Peak_Tim_5",129,129,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"SP_Dur",55,55,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"SP_Mag",342.6267083,342.6820417,-0.06,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"SP_ROC",0.0814581605906353,0.0814585348762248,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"SP_Tim",151,151,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Wet_BFL_Dur",33,33,0,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Wet_BFL_Mag_10",0.4662749998,0.459975,0.01,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Wet_BFL_Mag_50",45.331,45.33829167,-0.01,"Wet","SMC02075_1998"
"SMC02075",1998,NA,"Wet_Tim",118,118,0,"Wet","SMC02075_1998"
"SMC02075",2008,NA,"Peak_Dur_2",1,1,0,"Wet","SMC02075_2008"
"SMC02075",2008,NA,"Peak_Fre_2",1,1,0,"Wet","SMC02075_2008"
"SMC02075",2008,NA,"Peak_Tim_2",118,0,118,"Wet","SMC02075_2008"
"SMC02075",NA,23,"Peak_10",416.4840167,416.43112664,0.05,NA,"SMC02075_NA"
"SMC02075",NA,23,"Peak_2",0.965125,0.864875,0.1,NA,"SMC02075_NA"
"SMC02075",NA,23,"Peak_5",9.7989,9.800398,0,NA,"SMC02075_NA"
"SMC02088",NA,23,"Peak_10",169.171666666,166.14,3.03,NA,"SMC02088_NA"
"SMC02088",NA,23,"Peak_2",12.80416667,5,7.8,NA,"SMC02088_NA"
"SMC02088",NA,23,"Peak_5",19.01,5,14.01,NA,"SMC02088_NA"
"SMC02092",2012,NA,"Peak_Dur_2",365,365,0,"Dry","SMC02092_2012"
"SMC02092",2012,NA,"Peak_Fre_2",1,1,0,"Dry","SMC02092_2012"
"SMC02092",2012,NA,"Peak_Tim_2",0,0,0,"Dry","SMC02092_2012"
"SMC02092",NA,23,"Peak_10",692.35647498,691.66817166,0.69,NA,"SMC02092_NA"
"SMC02092",NA,23,"Peak_2",0,0,0,NA,"SMC02092_NA"
"SMC02092",NA,23,"Peak_5",9.10032499980001,9.1201268,-0.02,NA,"SMC02092_NA"
"SMC02139",1995,NA,"DS_Tim",198,198,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Dur_10",1,1,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Dur_2",264,264,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Dur_5",217,217,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Fre_10",1,1,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Fre_2",1,1,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Fre_5",2,2,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Tim_10",116,116,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Tim_2",101,101,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Peak_Tim_5",128.5,128.5,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"SP_Dur",20,20,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"SP_Mag",70.023375,70.03133333,-0.01,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"SP_ROC",0.0482180374570137,0.0482121006930088,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"SP_Tim",178,178,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Wet_BFL_Dur",89,89,0,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Wet_BFL_Mag_10",0.0408083334,0,0.04,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Wet_BFL_Mag_50",14.06029167,14.05454167,0.01,"Wet","SMC02139_1995"
"SMC02139",1995,NA,"Wet_Tim",89,89,0,"Wet","SMC02139_1995"
"SMC02139",NA,23,"Peak_10",234.64095,234.62716664,0.01,NA,"SMC02139_NA"
"SMC02139",NA,23,"Peak_2",0.522666667,0.4919167,0.03,NA,"SMC02139_NA"
"SMC02139",NA,23,"Peak_5",5.53735,5.53805,0,NA,"SMC02139_NA"
"SMC02152",1997,NA,"DS_Dur_WS",246,219,27,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"DS_Mag_50",0.02,0,0.02,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"DS_Mag_90",5.5733958335,2.8,2.77,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"DS_Tim",233,264,-31,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Peak_Dur_2",1,28,-27,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Peak_Fre_2",1,1,0,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Peak_Tim_2",219,123,96,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"SP_Dur",10,91,-81,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"SP_Mag",295.8996667,3.7,292.2,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"SP_Tim",223,173,50,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Wet_BFL_Dur",208,101,107,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Wet_BFL_Mag_10",0.04,0.27,-0.23,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Wet_BFL_Mag_50",3,2.8,0.2,"Wet","SMC02152_1997"
"SMC02152",1997,NA,"Wet_Tim",15,72,-57,"Wet","SMC02152_1997"
"SMC02152",2001,NA,"DS_Dur_WS",165,174,-9,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"DS_Mag_50",0.016416667,0,0.02,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"DS_Mag_90",0.45,0.02,0.43,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"DS_Tim",216,264,-48,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"Peak_Dur_2",3,28,-25,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"Peak_Fre_2",3,1,2,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"Peak_Tim_2",135,123,12,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"SP_Dur",10,91,-81,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"SP_Mag",41.301,3.7,37.6,"Wet","SMC02152_2001"
"SMC02152",2001,NA,"SP_ROC",0.407894736842105,0.8,-0.39,"Wet","SMC02152_2001"
