site,summary.statistic,n_year,flow_metric,current_value,reference_value,deltaH,notes,site.year
SMCR8_007,max,1,Peak_Fre_10,2,2,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,mean,1,Peak_Fre_10,NA,NA,0,NA,NA
SMCR8_007,min,2,Peak_Fre_5,1,1,0,"Moderate, 1997",SMCR8_007_1997
SMCR8_007,median,2,Peak_Fre_5,1,1,0,"Moderate, 1997",SMCR8_007_1997
SMCR8_007,max,2,Peak_Fre_5,2,2,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,mean,2,Peak_Fre_5,NA,NA,0,NA,NA
SMCR8_007,min,1,Peak_Tim_10,145.5,145.5,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,median,1,Peak_Tim_10,145.5,145.5,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,max,1,Peak_Tim_10,145.5,145.5,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,mean,1,Peak_Tim_10,NA,NA,0,NA,NA
SMCR8_007,min,2,Peak_Tim_5,105,105,0,"Moderate, 1997",SMCR8_007_1997
SMCR8_007,median,2,Peak_Tim_5,105,105,0,"Moderate, 1997",SMCR8_007_1997
SMCR8_007,max,2,Peak_Tim_5,145.5,145.5,0,"Wet, 1995",SMCR8_007_1995
SMCR8_007,mean,2,Peak_Tim_5,NA,NA,0,NA,NA
SMCR8_007,NA,23,Peak_10,217.7274,214.4414,3.29,NA,SMCR8_007_NA
SMCR8_007,NA,23,Peak_2,12.13767,12.14946,-0.01,NA,SMCR8_007_NA
SMCR8_007,NA,23,Peak_5,165.7049,163.9611,1.74,NA,SMCR8_007_NA
SMCR8_011,min,1,DS_Dur_WS,122,237,-115,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,DS_Dur_WS,122,237,-115,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,DS_Dur_WS,122,237,-115,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,DS_Dur_WS,NA,NA,-115,NA,NA
SMCR8_011,min,1,DS_Mag_50,0.3267917,0.4640417,-0.14,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,DS_Mag_50,0.3267917,0.4640417,-0.14,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,DS_Mag_50,0.3267917,0.4640417,-0.14,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,DS_Mag_50,NA,NA,-0.14,NA,NA
SMCR8_011,min,1,DS_Mag_90,0.3750167,0.6067,-0.23,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,DS_Mag_90,0.3750167,0.6067,-0.23,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,DS_Mag_90,0.3750167,0.6067,-0.23,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,DS_Mag_90,NA,NA,-0.23,NA,NA
SMCR8_011,min,1,DS_Tim,283,183,100,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,DS_Tim,283,183,100,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,DS_Tim,283,183,100,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,DS_Tim,NA,NA,100,NA,NA
SMCR8_011,min,1,Peak_Dur_2,1,3,-2,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Peak_Dur_2,1,3,-2,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Peak_Dur_2,1,3,-2,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Peak_Dur_2,NA,NA,-2,NA,NA
SMCR8_011,min,1,Peak_Fre_2,1,1,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Peak_Fre_2,1,1,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Peak_Fre_2,1,1,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Peak_Fre_2,NA,NA,0,NA,NA
SMCR8_011,min,1,Peak_Tim_2,142,142,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Peak_Tim_2,142,142,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Peak_Tim_2,142,142,0,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Peak_Tim_2,NA,NA,0,NA,NA
SMCR8_011,min,1,SP_Dur,114,13,101,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,SP_Dur,114,13,101,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,SP_Dur,114,13,101,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,SP_Dur,NA,NA,101,NA,NA
SMCR8_011,min,1,SP_Mag,8.085333,4.616708,3.47,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,SP_Mag,8.085333,4.616708,3.47,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,SP_Mag,8.085333,4.616708,3.47,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,SP_Mag,NA,NA,3.47,NA,NA
SMCR8_011,min,1,SP_ROC,0.002827305,0.01199609,-0.01,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,SP_ROC,0.002827305,0.01199609,-0.01,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,SP_ROC,0.002827305,0.01199609,-0.01,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,SP_ROC,NA,NA,-0.01,NA,NA
SMCR8_011,min,1,SP_Tim,169,170,-1,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,SP_Tim,169,170,-1,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,SP_Tim,169,170,-1,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,SP_Tim,NA,NA,-1,NA,NA
SMCR8_011,min,1,Wet_BFL_Dur,76,57,19,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Wet_BFL_Dur,76,57,19,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Wet_BFL_Dur,76,57,19,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Wet_BFL_Dur,NA,NA,19,NA,NA
SMCR8_011,min,1,Wet_BFL_Mag_10,0.3554583,0.4420583,-0.09,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Wet_BFL_Mag_10,0.3554583,0.4420583,-0.09,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Wet_BFL_Mag_10,0.3554583,0.4420583,-0.09,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Wet_BFL_Mag_10,NA,NA,-0.09,NA,NA
SMCR8_011,min,1,Wet_BFL_Mag_50,0.3915,0.471125,-0.08,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Wet_BFL_Mag_50,0.3915,0.471125,-0.08,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Wet_BFL_Mag_50,0.3915,0.471125,-0.08,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Wet_BFL_Mag_50,NA,NA,-0.08,NA,NA
SMCR8_011,min,1,Wet_Tim,93,113,-20,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,median,1,Wet_Tim,93,113,-20,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,max,1,Wet_Tim,93,113,-20,"Moderate, 1996",SMCR8_011_1996
SMCR8_011,mean,1,Wet_Tim,NA,NA,-20,NA,NA
SMCR8_011,NA,23,Peak_10,110.9099,106.5379,4.37,NA,SMCR8_011_NA
SMCR8_011,NA,23,Peak_2,32.36888,11.58042,20.79,NA,SMCR8_011_NA
SMCR8_011,NA,23,Peak_5,88.85641,80.37951,8.48,NA,SMCR8_011_NA
SMCR8_012,min,6,DS_Dur_WS,141,179,-38,"Dry, 2013",SMCR8_012_2013
SMCR8_012,median,6,DS_Dur_WS,NA,NA,0.5,NA,NA
SMCR8_012,max,6,DS_Dur_WS,221,174,47,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,mean,6,DS_Dur_WS,NA,NA,0,NA,NA
SMCR8_012,min,6,DS_Mag_50,0,0,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,6,DS_Mag_50,0,0,0,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,max,6,DS_Mag_50,0.02,0,0.02,"Moderate, 2004",SMCR8_012_2004
SMCR8_012,mean,6,DS_Mag_50,NA,NA,0.006666667,NA,NA
SMCR8_012,min,6,DS_Mag_90,0.02,0.02,0,"Dry, 2013",SMCR8_012_2013
SMCR8_012,median,6,DS_Mag_90,NA,NA,0.26,NA,NA
SMCR8_012,max,6,DS_Mag_90,0.7999167,0.3691917,0.43,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,6,DS_Mag_90,NA,NA,0.251666667,NA,NA
SMCR8_012,min,6,DS_Tim,198,264,-66,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,median,6,DS_Tim,NA,NA,-5.5,NA,NA
SMCR8_012,max,6,DS_Tim,262,259,3,"Dry, 2013",SMCR8_012_2013
SMCR8_012,mean,6,DS_Tim,NA,NA,-14.16666667,NA,NA
SMCR8_012,min,2,Peak_Dur_10,1,1,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,2,Peak_Dur_10,1,1,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,max,2,Peak_Dur_10,2,2,0,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,2,Peak_Dur_10,NA,NA,0,NA,NA
SMCR8_012,min,5,Peak_Dur_2,39,71,-32,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,5,Peak_Dur_2,1,28,-27,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,max,5,Peak_Dur_2,37,54,-17,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,5,Peak_Dur_2,NA,NA,-25.6,NA,NA
SMCR8_012,min,2,Peak_Dur_5,18,71,-53,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,2,Peak_Dur_5,NA,NA,-41,NA,NA
SMCR8_012,max,2,Peak_Dur_5,25,54,-29,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,2,Peak_Dur_5,NA,NA,-41,NA,NA
SMCR8_012,min,2,Peak_Fre_10,1,1,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,2,Peak_Fre_10,1,1,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,max,2,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,2,Peak_Fre_10,NA,NA,0,NA,NA
SMCR8_012,min,5,Peak_Fre_2,1,1,0,"Moderate, 2004",SMCR8_012_2004
SMCR8_012,median,5,Peak_Fre_2,3,1,2,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,max,5,Peak_Fre_2,7,2,5,"Wet, 1995",SMCR8_012_1995
SMCR8_012,mean,5,Peak_Fre_2,NA,NA,2,NA,NA
SMCR8_012,min,2,Peak_Fre_5,2,1,1,"Wet, 1998",SMCR8_012_1998
SMCR8_012,median,2,Peak_Fre_5,NA,NA,1.5,NA,NA
SMCR8_012,max,2,Peak_Fre_5,4,2,2,"Wet, 1995",SMCR8_012_1995
SMCR8_012,mean,2,Peak_Fre_5,NA,NA,1.5,NA,NA
SMCR8_012,min,2,Peak_Tim_10,116,116,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,2,Peak_Tim_10,116,116,0,"Wet, 1995",SMCR8_012_1995
SMCR8_012,max,2,Peak_Tim_10,145,145,0,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,2,Peak_Tim_10,NA,NA,0,NA,NA
SMCR8_012,min,5,Peak_Tim_2,136,131,5,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,5,Peak_Tim_2,138,123,15,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,max,5,Peak_Tim_2,150,123,27,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,5,Peak_Tim_2,NA,NA,16.8,NA,NA
SMCR8_012,min,2,Peak_Tim_5,132,131,1,"Wet, 1995",SMCR8_012_1995
SMCR8_012,median,2,Peak_Tim_5,NA,NA,5.25,NA,NA
SMCR8_012,max,2,Peak_Tim_5,132.5,123,9.5,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,2,Peak_Tim_5,NA,NA,5.25,NA,NA
SMCR8_012,min,6,SP_Dur,22,91,-69,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,median,6,SP_Dur,NA,NA,-7.5,NA,NA
SMCR8_012,max,6,SP_Dur,99,91,8,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,mean,6,SP_Dur,NA,NA,-14.33333333,NA,NA
SMCR8_012,min,6,SP_Mag,173.942,175.7372,-1.8,"Wet, 1998",SMCR8_012_1998
SMCR8_012,median,6,SP_Mag,NA,NA,0.315,NA,NA
SMCR8_012,max,6,SP_Mag,11.97504,3.7,8.28,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,mean,6,SP_Mag,NA,NA,1.3,NA,NA
SMCR8_012,min,6,SP_ROC,0.02521953,0.8,-0.77,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,median,6,SP_ROC,NA,NA,-0.47,NA,NA
SMCR8_012,max,6,SP_ROC,0.07552186,0.0518837,0.02,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,6,SP_ROC,NA,NA,-0.406666667,NA,NA
SMCR8_012,min,6,SP_Tim,160,173,-13,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,median,6,SP_Tim,150,150,0,"Wet, 1998",SMCR8_012_1998
SMCR8_012,max,6,SP_Tim,185,173,12,"Dry, 2013",SMCR8_012_2013
SMCR8_012,mean,6,SP_Tim,NA,NA,0.166666667,NA,NA
SMCR8_012,min,6,Wet_BFL_Dur,82,101,-19,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,median,6,Wet_BFL_Dur,NA,NA,13.5,NA,NA
SMCR8_012,max,6,Wet_BFL_Dur,148,101,47,"Dry, 2013",SMCR8_012_2013
SMCR8_012,mean,6,Wet_BFL_Dur,NA,NA,14.66666667,NA,NA
SMCR8_012,min,6,Wet_BFL_Mag_10,0.04,0.27,-0.23,"Moderate, 2009",SMCR8_012_2009
SMCR8_012,median,6,Wet_BFL_Mag_10,NA,NA,0.01,NA,NA
SMCR8_012,max,6,Wet_BFL_Mag_10,2.9095,0.27,2.64,"Wet, 1995",SMCR8_012_1995
SMCR8_012,mean,6,Wet_BFL_Mag_10,NA,NA,0.445,NA,NA
SMCR8_012,min,6,Wet_BFL_Mag_50,3.001667,3.7,-0.7,"Moderate, 2004",SMCR8_012_2004
SMCR8_012,median,6,Wet_BFL_Mag_50,NA,NA,0.54,NA,NA
SMCR8_012,max,6,Wet_BFL_Mag_50,22.17817,20.70198,1.48,"Wet, 1998",SMCR8_012_1998
SMCR8_012,mean,6,Wet_BFL_Mag_50,NA,NA,0.526666667,NA,NA
SMCR8_012,min,6,Wet_Tim,37,72,-35,"Dry, 2013",SMCR8_012_2013
SMCR8_012,median,6,Wet_Tim,NA,NA,-14,NA,NA
SMCR8_012,max,6,Wet_Tim,78,72,6,"Moderate, 2001",SMCR8_012_2001
SMCR8_012,mean,6,Wet_Tim,NA,NA,-14.5,NA,NA
SMCR8_012,NA,23,Peak_10,143.9665,139.0426,4.92,NA,SMCR8_012_NA
SMCR8_012,NA,23,Peak_2,10.929,5,5.93,NA,SMCR8_012_NA
SMCR8_012,NA,23,Peak_5,20.26092,5,15.26,NA,SMCR8_012_NA
SMCR8_019,min,6,DS_Dur_WS,169,165,4,"Moderate, 1996",SMCR8_019_1996
SMCR8_019,median,6,DS_Dur_WS,NA,NA,30.5,NA,NA
SMCR8_019,max,6,DS_Dur_WS,168,128,40,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,DS_Dur_WS,NA,NA,27.83333333,NA,NA
SMCR8_019,min,6,DS_Mag_50,0.3,0.24,0.06,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,DS_Mag_50,0.3,0.24,0.06,"Wet, 1998",SMCR8_019_1998
SMCR8_019,max,6,DS_Mag_50,0.3,0.24,0.06,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,DS_Mag_50,NA,NA,0.06,NA,NA
SMCR8_019,min,6,DS_Mag_90,0.34,0.34,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,median,6,DS_Mag_90,NA,NA,0.04,NA,NA
SMCR8_019,max,6,DS_Mag_90,0.612775,0.2938458,0.32,"Dry, 2004",SMCR8_019_2004
SMCR8_019,mean,6,DS_Mag_90,NA,NA,0.078333333,NA,NA
SMCR8_019,min,6,DS_Tim,271,281,-10,"Dry, 2009",SMCR8_019_2009
SMCR8_019,median,6,DS_Tim,273,276,-3,"Moderate, 1996",SMCR8_019_1996
SMCR8_019,max,6,DS_Tim,237,230,7,"Wet, 1993",SMCR8_019_1993
SMCR8_019,mean,6,DS_Tim,NA,NA,-1.833333333,NA,NA
SMCR8_019,min,3,Peak_Dur_2,18,49,-31,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,3,Peak_Dur_2,1,31,-30,"Dry, 2000",SMCR8_019_2000
SMCR8_019,max,3,Peak_Dur_2,16,43,-27,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,3,Peak_Dur_2,NA,NA,-29.33333333,NA,NA
SMCR8_019,min,2,Peak_Dur_5,1,1,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,2,Peak_Dur_5,1,1,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,max,2,Peak_Dur_5,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,2,Peak_Dur_5,NA,NA,0,NA,NA
SMCR8_019,min,3,Peak_Fre_2,5,6,-1,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,3,Peak_Fre_2,1,1,0,"Dry, 2000",SMCR8_019_2000
SMCR8_019,max,3,Peak_Fre_2,8,6,2,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,3,Peak_Fre_2,NA,NA,0.333333333,NA,NA
SMCR8_019,min,2,Peak_Fre_5,1,1,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,2,Peak_Fre_5,1,1,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,max,2,Peak_Fre_5,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,2,Peak_Fre_5,NA,NA,0,NA,NA
SMCR8_019,min,3,Peak_Tim_2,130,139,-9,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,3,Peak_Tim_2,141.5,141.5,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,max,3,Peak_Tim_2,156,152,4,"Dry, 2000",SMCR8_019_2000
SMCR8_019,mean,3,Peak_Tim_2,NA,NA,-1.666666667,NA,NA
SMCR8_019,min,2,Peak_Tim_5,99,99,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,2,Peak_Tim_5,99,99,0,"Wet, 1993",SMCR8_019_1993
SMCR8_019,max,2,Peak_Tim_5,144,144,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,2,Peak_Tim_5,NA,NA,0,NA,NA
SMCR8_019,min,6,SP_Dur,67,109,-42,"Moderate, 1996",SMCR8_019_1996
SMCR8_019,median,6,SP_Dur,NA,NA,-8,NA,NA
SMCR8_019,max,6,SP_Dur,71,59,12,"Wet, 1993",SMCR8_019_1993
SMCR8_019,mean,6,SP_Dur,NA,NA,-9.666666667,NA,NA
SMCR8_019,min,6,SP_Mag,1.310542,12.84154,-11.53,"Wet, 1998",SMCR8_019_1998
SMCR8_019,median,6,SP_Mag,3.3,3.2,0.1,"Dry, 2000",SMCR8_019_2000
SMCR8_019,max,6,SP_Mag,3.3,3.2,0.1,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,SP_Mag,NA,NA,-2.171666667,NA,NA
SMCR8_019,min,6,SP_ROC,0.2782192,0.5826705,-0.3,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,SP_ROC,NA,NA,0.015,NA,NA
SMCR8_019,max,6,SP_ROC,0.5461538,0.4397306,0.11,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,SP_ROC,NA,NA,-0.035,NA,NA
SMCR8_019,min,6,SP_Tim,166,171,-5,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,SP_Tim,166,166,0,"Dry, 2009",SMCR8_019_2009
SMCR8_019,max,6,SP_Tim,206,167,39,"Moderate, 1996",SMCR8_019_1996
SMCR8_019,mean,6,SP_Tim,NA,NA,7.833333333,NA,NA
SMCR8_019,min,6,Wet_BFL_Dur,91,123,-32,"Dry, 2000",SMCR8_019_2000
SMCR8_019,median,6,Wet_BFL_Dur,NA,NA,-16.5,NA,NA
SMCR8_019,max,6,Wet_BFL_Dur,122,109,13,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,6,Wet_BFL_Dur,NA,NA,-12.5,NA,NA
SMCR8_019,min,6,Wet_BFL_Mag_10,0.7,0.67,0.03,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,Wet_BFL_Mag_10,0.7,0.3,0.4,"Dry, 2000",SMCR8_019_2000
SMCR8_019,max,6,Wet_BFL_Mag_10,0.7,0.3,0.4,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,Wet_BFL_Mag_10,NA,NA,0.276666667,NA,NA
SMCR8_019,min,6,Wet_BFL_Mag_50,2.9,2.8,0.1,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,Wet_BFL_Mag_50,NA,NA,0.695,NA,NA
SMCR8_019,max,6,Wet_BFL_Mag_50,2.9,2.1,0.8,"Dry, 2009",SMCR8_019_2009
SMCR8_019,mean,6,Wet_BFL_Mag_50,NA,NA,0.531666667,NA,NA
SMCR8_019,min,6,Wet_Tim,76,78,-2,"Wet, 1993",SMCR8_019_1993
SMCR8_019,median,6,Wet_Tim,NA,NA,30.5,NA,NA
SMCR8_019,max,6,Wet_Tim,75,44,31,"Dry, 2004",SMCR8_019_2004
SMCR8_019,mean,6,Wet_Tim,NA,NA,20.33333333,NA,NA
SMCR8_019,min,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,median,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,max,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,1,Peak_Dur_10,NA,NA,0,NA,NA
SMCR8_019,min,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,median,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,max,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,1,Peak_Fre_10,NA,NA,0,NA,NA
SMCR8_019,min,1,Peak_Tim_10,144,144,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,median,1,Peak_Tim_10,144,144,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,max,1,Peak_Tim_10,144,144,0,"Wet, 1998",SMCR8_019_1998
SMCR8_019,mean,1,Peak_Tim_10,NA,NA,0,NA,NA
SMCR8_019,NA,23,Peak_10,25.84301,25.62223,0.22,NA,SMCR8_019_NA
SMCR8_019,NA,23,Peak_2,3.416,3.2,0.22,NA,SMCR8_019_NA
SMCR8_019,NA,23,Peak_5,23.70631,23.58243,0.12,NA,SMCR8_019_NA
SMCR8_020,min,1,DS_Dur_WS,186,186,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,DS_Dur_WS,186,186,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,DS_Dur_WS,186,186,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,DS_Dur_WS,NA,NA,0,NA,NA
SMCR8_020,min,1,DS_Mag_50,1.991,1.991,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,DS_Mag_50,1.991,1.991,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,DS_Mag_50,1.991,1.991,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,DS_Mag_50,NA,NA,0,NA,NA
SMCR8_020,min,1,DS_Mag_90,1.995,1.995,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,DS_Mag_90,1.995,1.995,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,DS_Mag_90,1.995,1.995,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,DS_Mag_90,NA,NA,0,NA,NA
SMCR8_020,min,2,DS_Tim,168,168,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,median,2,DS_Tim,168,168,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,max,2,DS_Tim,200,200,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,2,DS_Tim,NA,NA,0,NA,NA
SMCR8_020,min,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,Peak_Dur_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,Peak_Dur_10,NA,NA,0,NA,NA
SMCR8_020,min,2,Peak_Dur_2,8,8,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,median,2,Peak_Dur_2,8,8,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,max,2,Peak_Dur_2,365,365,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,2,Peak_Dur_2,NA,NA,0,NA,NA
SMCR8_020,min,2,Peak_Dur_5,1,1,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,median,2,Peak_Dur_5,1,1,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,max,2,Peak_Dur_5,4,4,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,2,Peak_Dur_5,NA,NA,0,NA,NA
SMCR8_020,min,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,Peak_Fre_10,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,Peak_Fre_10,NA,NA,0,NA,NA
SMCR8_020,min,2,Peak_Fre_2,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,2,Peak_Fre_2,1,1,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,2,Peak_Fre_2,1,1,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,mean,2,Peak_Fre_2,NA,NA,0,NA,NA
SMCR8_020,min,2,Peak_Fre_5,1,1,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,median,2,Peak_Fre_5,1,1,0,"Wet, 2005",SMCR8_020_2005
SMCR8_020,max,2,Peak_Fre_5,3,3,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,2,Peak_Fre_5,NA,NA,0,NA,NA
SMCR8_020,min,1,Peak_Tim_10,178,178,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,1,Peak_Tim_10,178,178,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,1,Peak_Tim_10,178,178,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,mean,1,Peak_Tim_10,NA,NA,0,NA,NA
SMCR8_020,min,2,Peak_Tim_2,0,0,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,median,2,Peak_Tim_2,0,0,0,"Wet, 1998",SMCR8_020_1998
SMCR8_020,max,2,Peak_Tim_2,141,141,0,"Wet, 2005",SMCR8_020_2005
